transaction_id,client_id,stock_id,symbol,trade_date,trade_time,side,order_type,quantity,price,gross_value_thb,commission_thb,vat_thb,net_value_thb,channel,status,settlement_date
TXN00000280,C00362,STK0021,LH,2025-05-05,2025-05-05 16:26:15,SELL,Market,500000,35.63,17815000.0,24584.7,1720.93,17788694.37,Mobile App,Filled,2025-05-07
TXN00007816,C00495,STK0014,TISCO,2025-05-05,2025-05-05 16:27:15,SELL,Limit,25000,109.95,2748750.0,4727.85,330.95,2743691.2,Online,Filled,2025-05-07
TXN00014347,C00405,STK0042,IVL,2025-05-05,2025-05-05 16:31:50,SELL,Limit,10000,53.15,531500.0,956.7,66.97,530476.33,Online,Filled,2025-05-07
TXN00010121,C00350,STK0001,PTT,2025-05-05,2025-05-05 16:42:40,SELL,Market,100000,188.7,18870000.0,24908.4,1743.59,18843348.01,Online,Filled,2025-05-07
TXN00016351,C00133,STK0047,TRUE,2025-05-05,2025-05-05 16:47:00,SELL,Market,2000,57.28,114560.0,252.03,17.64,114290.33,Mobile App,Filled,2025-05-07
TXN00016214,C00404,STK0019,RJH,2025-05-05,2025-05-05 16:47:41,BUY,Limit,10000,38.6,386000.0,849.2,59.44,386908.64,Broker,Filled,2025-05-07
TXN00013105,C00442,STK0020,NTV,2025-05-05,2025-05-05 16:49:47,BUY,Market,500000,56.14,28070000.0,32280.5,2259.64,28104540.14,Online,Filled,2025-05-07
TXN00010621,C00348,STK0045,DCC,2025-05-05,2025-05-05 16:50:34,BUY,Market,500000,17.56,8780000.0,10536.0,737.52,8791273.52,Mobile App,Filled,2025-05-07
TXN00012781,C00418,STK0031,FORTH,2025-05-05,2025-05-05 16:53:47,BUY,Market,6000,54.12,324720.0,714.38,50.01,325484.39,Broker,Filled,2025-05-07
TXN00013823,C00356,STK0021,LH,2025-05-06,2025-05-06 10:02:48,SELL,Market,50000,35.4,1770000.0,3044.4,213.11,1766742.49,Mobile App,Filled,2025-05-08
TXN00023968,C00301,STK0023,SPALI,2025-05-06,2025-05-06 10:08:28,BUY,Market,100000,12.69,1269000.0,2182.68,152.79,1271335.47,Mobile App,Filled,2025-05-08
TXN00010542,C00108,STK0044,TOA,2025-05-06,2025-05-06 10:15:08,SELL,Limit,300,86.96,26088.0,71.74,5.02,26011.24,Online,Filled,2025-05-08
TXN00012596,C00376,STK0019,RJH,2025-05-06,2025-05-06 10:15:31,SELL,Limit,50000,39.43,1971500.0,3252.98,227.71,1968019.31,Online,Filled,2025-05-08
TXN00020534,C00020,STK0044,TOA,2025-05-06,2025-05-06 10:18:01,BUY,Stop Loss,500,86.96,43480.0,124.79,8.74,43613.53,Online,Filled,2025-05-08
TXN00021864,C00195,STK0037,CPN,2025-05-06,2025-05-06 10:25:42,SELL,Stop Loss,2000,37.16,74320.0,213.3,14.93,74091.77,Broker,Filled,2025-05-08
TXN00007369,C00297,STK0046,ADVANC,2025-05-06,2025-05-06 10:28:23,SELL,Market,10000,66.62,666200.0,1379.03,96.53,664724.44,Broker,Filled,2025-05-08
TXN00019871,C00069,STK0012,TMB,2025-05-06,2025-05-06 10:40:02,SELL,Market,2000,239.75,479500.0,1213.14,84.92,478201.94,Online,Filled,2025-05-08
TXN00015343,C00260,STK0001,PTT,2025-05-06,2025-05-06 10:49:25,BUY,Limit,15000,187.12,2806800.0,4827.7,337.94,2811965.64,Online,Filled,2025-05-08
TXN00016383,C00258,STK0042,IVL,2025-05-06,2025-05-06 10:52:30,SELL,Market,600,51.6,30960.0,0.0,0.0,0.0,Broker,Cancelled,2025-05-08
TXN00019000,C00322,STK0009,SCB,2025-05-06,2025-05-06 10:53:35,SELL,Stop Loss,100000,187.79,18779000.0,24788.28,1735.18,18752476.54,Mobile App,Filled,2025-05-08
TXN00005331,C00427,STK0014,TISCO,2025-05-06,2025-05-06 11:00:55,SELL,Market,6000,107.28,643680.0,1274.49,89.21,642316.3,Mobile App,Filled,2025-05-08
TXN00015173,C00127,STK0045,DCC,2025-05-06,2025-05-06 11:01:30,SELL,Stop Loss,5000,17.31,86550.0,238.01,16.66,86295.33,Mobile App,Filled,2025-05-08
TXN00001417,C00119,STK0022,AP,2025-05-06,2025-05-06 11:10:48,SELL,Market,5000,15.19,75950.0,189.88,13.29,75746.83,Online,Filled,2025-05-08
TXN00024380,C00468,STK0033,INET,2025-05-06,2025-05-06 11:15:45,SELL,Market,50000,20.62,1031000.0,1701.15,119.08,1029179.77,Online,Filled,2025-05-08
TXN00020066,C00453,STK0023,SPALI,2025-05-06,2025-05-06 11:18:14,BUY,Stop Loss,35000,12.69,444150.0,977.13,68.4,445195.53,Mobile App,Filled,2025-05-08
TXN00016744,C00327,STK0047,TRUE,2025-05-06,2025-05-06 11:22:30,SELL,Stop Loss,500000,58.25,29125000.0,33493.75,2344.56,29089161.69,Mobile App,Filled,2025-05-08
TXN00006988,C00015,STK0026,SC,2025-05-06,2025-05-06 11:22:56,BUY,Limit,100000,22.95,2295000.0,3442.5,240.98,2298683.48,Phone,Filled,2025-05-08
TXN00018651,C00224,STK0048,DTAC,2025-05-06,2025-05-06 11:26:10,BUY,Market,20000,48.19,963800.0,1995.07,139.65,965934.72,Broker,Filled,2025-05-08
TXN00011407,C00033,STK0050,THCOM,2025-05-06,2025-05-06 11:27:51,BUY,Stop Loss,100000,45.18,4518000.0,7454.7,521.83,4525976.53,Phone,Filled,2025-05-08
TXN00007095,C00352,STK0015,BDMS,2025-05-06,2025-05-06 11:32:40,BUY,Limit,4000,51.85,207400.0,524.72,36.73,207961.45,Online,Filled,2025-05-08
TXN00001129,C00091,STK0006,RATCH,2025-05-06,2025-05-06 11:36:14,SELL,Limit,500000,201.85,100925000.0,100925.0,7064.75,100817010.25,Online,Filled,2025-05-08
TXN00007490,C00341,STK0001,PTT,2025-05-06,2025-05-06 11:37:50,SELL,Market,10000,187.12,1871200.0,3218.46,225.29,1867756.25,Online,Filled,2025-05-08
TXN00000478,C00032,STK0024,PSH,2025-05-06,2025-05-06 11:46:51,SELL,Limit,800,76.26,61008.0,152.52,10.68,60844.8,Mobile App,Filled,2025-05-08
TXN00019811,C00247,STK0035,BJC,2025-05-06,2025-05-06 11:50:52,BUY,Stop Loss,300,18.33,5499.0,50.0,3.5,5552.5,Online,Filled,2025-05-08
TXN00006970,C00235,STK0024,PSH,2025-05-06,2025-05-06 11:51:26,SELL,Market,2500,76.26,190650.0,482.34,33.76,190133.9,Mobile App,Filled,2025-05-08
TXN00006279,C00289,STK0037,CPN,2025-05-06,2025-05-06 11:52:53,BUY,Limit,6000,37.16,222960.0,490.51,34.34,223484.85,Online,Filled,2025-05-08
TXN00006489,C00057,STK0004,GULF,2025-05-06,2025-05-06 12:05:10,BUY,Limit,100000,123.82,12382000.0,14858.4,1040.09,12397898.49,Online,Filled,2025-05-08
TXN00005413,C00217,STK0013,BAY,2025-05-06,2025-05-06 12:09:42,BUY,Market,200,56.64,11328.0,50.0,3.5,11381.5,Online,Filled,2025-05-08
TXN00003528,C00035,STK0012,TMB,2025-05-06,2025-05-06 12:10:13,BUY,Limit,39897,239.75,9565305.75,11000.1,770.01,9577075.86,Online,Partial,2025-05-08
TXN00007533,C00342,STK0006,RATCH,2025-05-06,2025-05-06 12:12:03,BUY,Limit,35000,201.85,7064750.0,8477.7,593.44,7073821.14,Mobile App,Filled,2025-05-08
TXN00001238,C00165,STK0029,HANA,2025-05-06,2025-05-06 12:12:14,BUY,Limit,100000,26.81,2681000.0,4021.5,281.51,2685303.01,Online,Filled,2025-05-08
TXN00017101,C00057,STK0018,CHG,2025-05-06,2025-05-06 12:13:38,BUY,Market,100000,66.72,6672000.0,8006.4,560.45,6680566.85,Mobile App,Filled,2025-05-08
TXN00013791,C00319,STK0046,ADVANC,2025-05-06,2025-05-06 12:15:04,SELL,Market,500000,66.62,33310000.0,36641.0,2564.87,33270794.13,Broker,Filled,2025-05-08
TXN00007257,C00405,STK0017,BCH,2025-05-06,2025-05-06 12:27:50,BUY,Market,500000,75.31,37655000.0,37655.0,2635.85,37695290.85,Online,Filled,2025-05-08
TXN00008180,C00133,STK0022,AP,2025-05-06,2025-05-06 12:32:29,BUY,Market,1083,15.19,16450.77,50.0,3.5,16504.27,Online,Partial,2025-05-08
TXN00020201,C00101,STK0047,TRUE,2025-05-06,2025-05-06 12:40:19,SELL,Limit,100,58.25,5825.0,50.0,3.5,5771.5,Mobile App,Filled,2025-05-08
TXN00023261,C00322,STK0039,MINT,2025-05-06,2025-05-06 12:50:46,BUY,Limit,50000,37.94,1897000.0,3130.05,219.1,1900349.15,Broker,Filled,2025-05-08
TXN00004538,C00123,STK0011,KTB,2025-05-06,2025-05-06 12:51:42,SELL,Market,60000,95.52,5731200.0,7909.06,553.63,5722737.31,Mobile App,Filled,2025-05-08
TXN00003125,C00259,STK0045,DCC,2025-05-06,2025-05-06 12:57:42,SELL,Market,50000,17.31,865500.0,0.0,0.0,0.0,Broker,Cancelled,2025-05-08
TXN00001551,C00356,STK0037,CPN,2025-05-06,2025-05-06 13:01:33,BUY,Market,5000,37.16,185800.0,470.07,32.9,186302.97,Mobile App,Filled,2025-05-08
TXN00014369,C00292,STK0032,HUMAN,2025-05-06,2025-05-06 13:07:42,BUY,Market,8479,76.4,647795.6,1114.21,77.99,648987.8,Online,Partial,2025-05-08
TXN00008540,C00282,STK0018,CHG,2025-05-06,2025-05-06 13:08:39,SELL,Limit,1000,66.72,66720.0,183.48,12.84,66523.68,Mobile App,Filled,2025-05-08
TXN00014327,C00494,STK0048,DTAC,2025-05-06,2025-05-06 13:10:14,SELL,Market,20000,48.19,963800.0,1734.84,121.44,961943.72,Online,Filled,2025-05-08
TXN00007677,C00167,STK0018,CHG,2025-05-06,2025-05-06 13:12:03,SELL,Market,10000,66.72,667200.0,1381.1,96.68,665722.22,Mobile App,Filled,2025-05-08
TXN00008852,C00165,STK0011,KTB,2025-05-06,2025-05-06 13:33:47,SELL,Market,500000,95.52,47760000.0,47760.0,3343.2,47708896.8,Mobile App,Filled,2025-05-08
TXN00013699,C00080,STK0015,BDMS,2025-05-06,2025-05-06 13:44:25,SELL,Market,10000,51.85,518500.0,1073.3,75.13,517351.57,Mobile App,Filled,2025-05-08
TXN00020565,C00249,STK0028,DELTA,2025-05-06,2025-05-06 13:51:47,SELL,Limit,1000,38.46,38460.0,105.76,7.4,38346.84,Mobile App,Filled,2025-05-08
TXN00017659,C00073,STK0006,RATCH,2025-05-06,2025-05-06 13:55:29,SELL,Limit,10000,201.85,2018500.0,3330.52,233.14,2014936.34,Online,Filled,2025-05-08
TXN00007093,C00242,STK0028,DELTA,2025-05-06,2025-05-06 13:59:24,BUY,Limit,30000,38.46,1153800.0,1984.54,138.92,1155923.46,Mobile App,Filled,2025-05-08
TXN00018365,C00372,STK0028,DELTA,2025-05-06,2025-05-06 14:00:34,SELL,Limit,50000,38.46,1923000.0,3172.95,222.11,1919604.94,Online,Filled,2025-05-08
TXN00022096,C00328,STK0040,SCC,2025-05-06,2025-05-06 14:01:00,SELL,Limit,100000,15.72,1572000.0,2358.0,165.06,1569476.94,Mobile App,Filled,2025-05-08
TXN00012538,C00481,STK0026,SC,2025-05-06,2025-05-06 14:03:02,BUY,Limit,6000,22.95,137700.0,302.94,21.21,138024.15,Online,Filled,2025-05-08
TXN00006192,C00421,STK0026,SC,2025-05-06,2025-05-06 14:12:42,SELL,Limit,1000,22.95,22950.0,63.11,4.42,22882.47,Mobile App,Filled,2025-05-08
TXN00007356,C00372,STK0011,KTB,2025-05-06,2025-05-06 14:18:18,SELL,Stop Loss,291643,95.52,27857739.36,30643.51,2145.05,27824950.8,Online,Partial,2025-05-08
TXN00008147,C00130,STK0047,TRUE,2025-05-06,2025-05-06 14:21:53,SELL,Market,20000,58.25,1165000.0,1922.25,134.56,1162943.19,Mobile App,Filled,2025-05-08
TXN00015260,C00151,STK0002,PTTEP,2025-05-06,2025-05-06 14:37:13,BUY,Limit,12000,76.15,913800.0,1891.57,132.41,915823.98,Online,Filled,2025-05-08
TXN00002252,C00241,STK0032,HUMAN,2025-05-06,2025-05-06 14:38:15,BUY,Market,3000,76.4,229200.0,579.88,40.59,229820.47,Broker,Filled,2025-05-08
TXN00002039,C00040,STK0032,HUMAN,2025-05-06,2025-05-06 14:42:44,SELL,Market,100000,76.4,7640000.0,10084.8,705.94,7629209.26,Mobile App,Filled,2025-05-08
TXN00005910,C00339,STK0048,DTAC,2025-05-06,2025-05-06 14:45:22,SELL,Limit,5000,48.19,240950.0,583.1,40.82,240326.08,Online,Filled,2025-05-08
TXN00011668,C00425,STK0026,SC,2025-05-06,2025-05-06 14:48:07,BUY,Market,200,22.95,4590.0,50.0,3.5,4643.5,Mobile App,Filled,2025-05-08
TXN00005829,C00390,STK0033,INET,2025-05-06,2025-05-06 14:49:37,BUY,Stop Loss,8000,20.62,164960.0,417.35,29.21,165406.56,Broker,Filled,2025-05-08
TXN00016082,C00185,STK0025,ORI,2025-05-06,2025-05-06 15:01:11,BUY,Limit,100000,21.88,2188000.0,3763.36,263.44,2192026.8,Online,Filled,2025-05-08
TXN00023893,C00091,STK0029,HANA,2025-05-06,2025-05-06 15:10:57,BUY,Market,50000,26.81,1340500.0,2010.75,140.75,1342651.5,Online,Filled,2025-05-08
TXN00007268,C00327,STK0032,HUMAN,2025-05-06,2025-05-06 15:15:30,SELL,Limit,10000,76.4,764000.0,1581.48,110.7,762307.82,Mobile App,Filled,2025-05-08
TXN00002950,C00423,STK0036,MAKRO,2025-05-06,2025-05-06 15:18:36,SELL,Market,7000,31.88,223160.0,564.59,39.52,222555.89,Mobile App,Filled,2025-05-08
TXN00021708,C00498,STK0028,DELTA,2025-05-06,2025-05-06 15:21:19,BUY,Market,14000,38.46,538440.0,1114.57,78.02,539632.59,Online,Filled,2025-05-08
TXN00011997,C00048,STK0050,THCOM,2025-05-06,2025-05-06 15:21:27,BUY,Limit,10000,45.18,451800.0,1143.05,80.01,453023.06,Broker,Filled,2025-05-08
TXN00010577,C00355,STK0009,SCB,2025-05-06,2025-05-06 15:21:28,SELL,Market,100000,187.79,18779000.0,22534.8,1577.44,18754887.76,Mobile App,Filled,2025-05-08
TXN00023819,C00376,STK0034,CPALL,2025-05-06,2025-05-06 15:26:52,SELL,Limit,500000,61.16,30580000.0,33638.0,2354.66,30544007.34,Online,Filled,2025-05-08
TXN00008844,C00375,STK0017,BCH,2025-05-06,2025-05-06 15:28:59,SELL,Market,400,75.31,30124.0,86.46,6.05,30031.49,Broker,Filled,2025-05-08
TXN00000095,C00241,STK0013,BAY,2025-05-06,2025-05-06 15:33:41,BUY,Limit,4000,56.64,226560.0,573.2,40.12,227173.32,Mobile App,Filled,2025-05-08
TXN00004898,C00119,STK0036,MAKRO,2025-05-06,2025-05-06 15:38:31,SELL,Market,5000,31.88,159400.0,350.68,24.55,159024.77,Broker,Filled,2025-05-08
TXN00024112,C00061,STK0026,SC,2025-05-06,2025-05-06 15:50:56,BUY,Limit,25000,22.95,573750.0,1032.75,72.29,574855.04,Online,Filled,2025-05-08
TXN00015497,C00448,STK0028,DELTA,2025-05-06,2025-05-06 15:58:22,SELL,Limit,50000,38.46,1923000.0,3307.56,231.53,1919460.91,Broker,Filled,2025-05-08
TXN00001253,C00337,STK0050,THCOM,2025-05-06,2025-05-06 15:59:31,SELL,Limit,10000,45.18,451800.0,1093.36,76.54,450630.1,Mobile App,Filled,2025-05-08
TXN00020056,C00480,STK0050,THCOM,2025-05-06,2025-05-06 16:07:42,BUY,Market,6000,45.18,271080.0,596.38,41.75,271718.13,Phone,Filled,2025-05-08
TXN00016550,C00082,STK0035,BJC,2025-05-06,2025-05-06 16:08:45,SELL,Market,10000,18.33,183300.0,443.59,31.05,182825.36,Broker,Filled,2025-05-08
TXN00023696,C00411,STK0041,SCGP,2025-05-06,2025-05-06 16:13:57,SELL,Market,500,14.33,7165.0,50.0,3.5,7111.5,Online,Filled,2025-05-08
TXN00006461,C00123,STK0027,SIRI,2025-05-06,2025-05-06 16:18:53,BUY,Market,20000,80.22,1604400.0,2759.57,193.17,1607352.74,Online,Filled,2025-05-08
TXN00003608,C00084,STK0019,RJH,2025-05-06,2025-05-06 16:32:16,SELL,Limit,2000,39.43,78860.0,226.33,15.84,78617.83,Broker,Filled,2025-05-08
TXN00018049,C00169,STK0010,BBL,2025-05-06,2025-05-06 16:33:46,BUY,Limit,100000,109.14,10914000.0,13096.8,916.78,10928013.58,Online,Filled,2025-05-08
TXN00008520,C00327,STK0020,NTV,2025-05-06,2025-05-06 16:35:16,SELL,Market,100000,56.63,5663000.0,7814.94,547.05,5654638.01,Mobile App,Filled,2025-05-08
TXN00022869,C00057,STK0010,BBL,2025-05-06,2025-05-06 16:39:08,BUY,Market,50000,109.14,5457000.0,6548.4,458.39,5464006.79,Online,Filled,2025-05-08
TXN00023703,C00179,STK0022,AP,2025-05-06,2025-05-06 16:43:11,BUY,Market,3000,15.19,45570.0,113.92,7.97,45691.89,Phone,Filled,2025-05-08
TXN00011426,C00114,STK0019,RJH,2025-05-06,2025-05-06 16:45:59,SELL,Market,4000,39.43,157720.0,399.03,27.93,157293.04,Mobile App,Filled,2025-05-08
TXN00006864,C00379,STK0005,BGRIM,2025-05-06,2025-05-06 16:48:05,BUY,Market,20000,73.81,1476200.0,2539.06,177.73,1478916.79,Online,Filled,2025-05-08
TXN00008575,C00490,STK0045,DCC,2025-05-06,2025-05-06 16:51:03,SELL,Limit,35000,17.31,605850.0,1199.58,83.97,604566.45,Online,Filled,2025-05-08
TXN00006816,C00129,STK0012,TMB,2025-05-07,2025-05-07 10:01:08,SELL,Market,10000,237.28,2372800.0,4081.22,285.69,2368433.09,Online,Filled,2025-05-09
TXN00016402,C00194,STK0046,ADVANC,2025-05-07,2025-05-07 10:06:20,BUY,Limit,500000,66.13,33065000.0,33065.0,2314.55,33100379.55,Online,Filled,2025-05-09
TXN00002203,C00477,STK0031,FORTH,2025-05-07,2025-05-07 10:08:45,BUY,Market,50000,52.21,2610500.0,4490.06,314.3,2615304.36,Broker,Filled,2025-05-09
TXN00015788,C00223,STK0027,SIRI,2025-05-07,2025-05-07 10:14:32,SELL,Market,8000,81.74,653920.0,1294.76,90.63,652534.61,Online,Filled,2025-05-09
TXN00007077,C00455,STK0026,SC,2025-05-07,2025-05-07 10:15:57,BUY,Limit,8000,22.96,183680.0,464.71,32.53,184177.24,Mobile App,Filled,2025-05-09
TXN00010338,C00167,STK0047,TRUE,2025-05-07,2025-05-07 10:21:50,BUY,Limit,50000,58.35,2917500.0,5018.1,351.27,2922869.37,Mobile App,Filled,2025-05-09
TXN00009605,C00428,STK0048,DTAC,2025-05-07,2025-05-07 10:26:59,BUY,Market,5000,49.5,247500.0,626.17,43.83,248170.0,Online,Filled,2025-05-09
TXN00013842,C00401,STK0035,BJC,2025-05-07,2025-05-07 10:27:36,BUY,Market,10000,17.71,177100.0,448.06,31.36,177579.42,Phone,Filled,2025-05-09
TXN00019247,C00040,STK0026,SC,2025-05-07,2025-05-07 10:32:15,BUY,Limit,10000,22.96,229600.0,555.63,38.89,230194.52,Online,Filled,2025-05-09
TXN00007266,C00175,STK0039,MINT,2025-05-07,2025-05-07 10:35:34,BUY,Limit,4000,37.28,149120.0,377.27,26.41,149523.68,Broker,Filled,2025-05-09
TXN00006944,C00308,STK0042,IVL,2025-05-07,2025-05-07 10:35:36,SELL,Market,600,52.34,31404.0,78.51,5.5,31319.99,Online,Filled,2025-05-09
TXN00009474,C00429,STK0006,RATCH,2025-05-07,2025-05-07 10:41:54,BUY,Market,100,197.0,19700.0,56.54,3.96,19760.5,Online,Filled,2025-05-09
TXN00004335,C00057,STK0050,THCOM,2025-05-07,2025-05-07 10:51:38,SELL,Limit,10000,45.0,450000.0,990.0,69.3,448940.7,Online,Filled,2025-05-09
TXN00004359,C00286,STK0028,DELTA,2025-05-07,2025-05-07 10:55:03,SELL,Limit,2500,38.08,95200.0,238.0,16.66,94945.34,Online,Filled,2025-05-09
TXN00004785,C00248,STK0020,NTV,2025-05-07,2025-05-07 10:56:14,SELL,Market,1500,57.65,86475.0,248.18,17.37,86209.45,Mobile App,Filled,2025-05-09
TXN00001519,C00447,STK0008,KBANK,2025-05-07,2025-05-07 11:17:45,BUY,Market,100000,139.97,13997000.0,19315.86,1352.11,14017667.97,Broker,Filled,2025-05-09
TXN00022878,C00376,STK0031,FORTH,2025-05-07,2025-05-07 11:23:19,BUY,Limit,8591,52.21,448536.11,888.1,62.17,449486.38,Online,Partial,2025-05-09
TXN00011702,C00432,STK0042,IVL,2025-05-07,2025-05-07 11:24:26,BUY,Market,50000,52.34,2617000.0,4318.05,302.26,2621620.31,Online,Filled,2025-05-09
TXN00015362,C00053,STK0046,ADVANC,2025-05-07,2025-05-07 11:24:58,SELL,Limit,800,66.13,52904.0,145.49,10.18,52748.33,Online,Filled,2025-05-09
TXN00017523,C00316,STK0018,CHG,2025-05-07,2025-05-07 11:26:03,BUY,Limit,2000,68.8,137600.0,348.13,24.37,137972.5,Mobile App,Filled,2025-05-09
TXN00011514,C00335,STK0009,SCB,2025-05-07,2025-05-07 11:32:51,SELL,Limit,6000,188.47,1130820.0,1696.23,118.74,1129005.03,Online,Filled,2025-05-09
TXN00008823,C00133,STK0041,SCGP,2025-05-07,2025-05-07 11:37:50,SELL,Limit,10000,13.09,130900.0,287.98,20.16,130591.86,Mobile App,Filled,2025-05-09
TXN00009795,C00304,STK0049,JAS,2025-05-07,2025-05-07 11:47:35,BUY,Limit,1000,71.66,71660.0,205.66,14.4,71880.06,Mobile App,Filled,2025-05-09
TXN00019498,C00355,STK0013,BAY,2025-05-07,2025-05-07 11:49:50,SELL,Market,50000,56.87,2843500.0,4265.25,298.57,2838936.18,Broker,Filled,2025-05-09
TXN00016112,C00033,STK0016,BH,2025-05-07,2025-05-07 11:58:12,SELL,Limit,10000,41.2,412000.0,997.04,69.79,410933.17,Mobile App,Filled,2025-05-09
TXN00018376,C00086,STK0030,SVI,2025-05-07,2025-05-07 12:00:35,SELL,Limit,25000,54.06,1351500.0,2027.25,141.91,1349330.84,Broker,Filled,2025-05-09
TXN00010897,C00347,STK0044,TOA,2025-05-07,2025-05-07 12:00:48,BUY,Stop Loss,20000,86.53,1730600.0,0.0,0.0,0.0,Mobile App,Cancelled,2025-05-09
TXN00021040,C00088,STK0047,TRUE,2025-05-07,2025-05-07 12:00:54,SELL,Market,50000,58.35,2917500.0,5018.1,351.27,2912130.63,Mobile App,Filled,2025-05-09
TXN00002419,C00082,STK0045,DCC,2025-05-07,2025-05-07 12:07:58,BUY,Market,100000,17.16,1716000.0,2831.4,198.2,1719029.6,Broker,Filled,2025-05-09
TXN00008930,C00151,STK0017,BCH,2025-05-07,2025-05-07 12:09:07,SELL,Limit,3000,77.18,231540.0,585.8,41.01,230913.19,Mobile App,Filled,2025-05-09
TXN00006303,C00303,STK0008,KBANK,2025-05-07,2025-05-07 12:16:49,SELL,Limit,10000,139.97,1399700.0,2099.55,146.97,1397453.48,Broker,Filled,2025-05-09
TXN00020394,C00405,STK0049,JAS,2025-05-07,2025-05-07 12:17:05,SELL,Market,50000,71.66,3583000.0,5374.5,376.22,3577249.28,Phone,Filled,2025-05-09
TXN00024132,C00322,STK0050,THCOM,2025-05-07,2025-05-07 12:17:47,SELL,Market,100000,45.0,4500000.0,7425.0,519.75,4492055.25,Broker,Filled,2025-05-09
TXN00014551,C00221,STK0012,TMB,2025-05-07,2025-05-07 12:21:01,BUY,Limit,9000,237.28,2135520.0,3523.61,246.65,2139290.26,Online,Filled,2025-05-09
TXN00001757,C00087,STK0005,BGRIM,2025-05-07,2025-05-07 12:21:09,BUY,Market,90000,76.42,6877800.0,9491.36,664.4,6887955.76,Online,Filled,2025-05-09
TXN00004094,C00023,STK0008,KBANK,2025-05-07,2025-05-07 12:28:29,BUY,Limit,400,139.97,55988.0,153.97,10.78,56152.75,Broker,Filled,2025-05-09
TXN00020308,C00339,STK0041,SCGP,2025-05-07,2025-05-07 12:29:00,SELL,Stop Loss,4256,13.09,55711.04,153.21,10.72,55547.11,Online,Partial,2025-05-09
TXN00009055,C00329,STK0014,TISCO,2025-05-07,2025-05-07 12:38:29,SELL,Limit,500000,108.35,54175000.0,54175.0,3792.25,54117032.75,Online,Filled,2025-05-09
TXN00004863,C00137,STK0043,PTTGC,2025-05-07,2025-05-07 12:52:28,BUY,Limit,80000,61.21,4896800.0,8422.5,589.58,4905812.08,Mobile App,Filled,2025-05-09
TXN00001237,C00185,STK0012,TMB,2025-05-07,2025-05-07 13:01:12,SELL,Market,10000,237.28,2372800.0,4081.22,285.69,2368433.09,Mobile App,Filled,2025-05-09
TXN00014745,C00372,STK0033,INET,2025-05-07,2025-05-07 13:12:56,SELL,Limit,50000,20.65,1032500.0,1703.62,119.25,1030677.13,Online,Filled,2025-05-09
TXN00023283,C00144,STK0003,GPSC,2025-05-07,2025-05-07 13:21:12,SELL,Limit,400,53.09,21236.0,0.0,0.0,0.0,Online,Cancelled,2025-05-09
TXN00024314,C00076,STK0049,JAS,2025-05-07,2025-05-07 13:23:39,SELL,Stop Loss,100000,71.66,7166000.0,9889.08,692.24,7155418.68,Online,Filled,2025-05-09
TXN00017173,C00368,STK0018,CHG,2025-05-07,2025-05-07 13:35:14,BUY,Market,500000,68.8,34400000.0,37840.0,2648.8,34440488.8,Mobile App,Filled,2025-05-09
TXN00017976,C00167,STK0005,BGRIM,2025-05-07,2025-05-07 13:35:44,SELL,Limit,500000,76.42,38210000.0,43941.5,3075.9,38162982.6,Broker,Filled,2025-05-09
TXN00020291,C00356,STK0021,LH,2025-05-07,2025-05-07 13:37:54,BUY,Limit,5000,35.25,176250.0,445.91,31.21,176727.12,Mobile App,Filled,2025-05-09
TXN00003767,C00348,STK0047,TRUE,2025-05-07,2025-05-07 13:38:10,SELL,Limit,10000,58.35,583500.0,1050.3,73.52,582376.18,Online,Filled,2025-05-09
TXN00023567,C00385,STK0037,CPN,2025-05-07,2025-05-07 13:40:11,SELL,Limit,400,36.27,14508.0,50.0,3.5,14454.5,Mobile App,Filled,2025-05-09
TXN00018320,C00445,STK0011,KTB,2025-05-07,2025-05-07 13:53:05,BUY,Market,40000,95.11,3804400.0,5706.6,399.46,3810506.06,Online,Filled,2025-05-09
TXN00014249,C00328,STK0008,KBANK,2025-05-07,2025-05-07 13:53:11,BUY,Market,10000,139.97,1399700.0,2099.55,146.97,1401946.52,Online,Filled,2025-05-09
TXN00016121,C00185,STK0007,EGCO,2025-05-07,2025-05-07 13:58:00,BUY,Limit,100000,47.29,4729000.0,8133.88,569.37,4737703.25,Online,Filled,2025-05-09
TXN00000152,C00167,STK0011,KTB,2025-05-07,2025-05-07 14:03:43,BUY,Market,500000,95.11,47555000.0,0.0,0.0,0.0,Online,Cancelled,2025-05-09
TXN00004391,C00072,STK0042,IVL,2025-05-07,2025-05-07 14:03:58,BUY,Limit,100000,52.34,5234000.0,7222.92,505.6,5241728.52,Mobile App,Filled,2025-05-09
TXN00011548,C00244,STK0016,BH,2025-05-07,2025-05-07 14:07:09,SELL,Limit,100000,41.2,4120000.0,6180.0,432.6,4113387.4,Online,Filled,2025-05-09
TXN00006033,C00226,STK0039,MINT,2025-05-07,2025-05-07 14:18:37,SELL,Limit,2000,37.28,74560.0,213.99,14.98,74331.03,Online,Filled,2025-05-09
TXN00004342,C00009,STK0039,MINT,2025-05-07,2025-05-07 14:18:47,SELL,Market,135,37.28,5032.8,50.0,3.5,4979.3,Online,Partial,2025-05-09
TXN00007447,C00493,STK0011,KTB,2025-05-07,2025-05-07 14:24:12,SELL,Market,5000,95.11,475550.0,1150.83,80.56,474318.61,Online,Filled,2025-05-09
